format version:	1.3														
date:	2/24/2013														
															
Calcareous Nannofossils w/images	:	Tropical and Mid-latitude Calcareous Nannofossils w/img	Boreal Nannofossils w/img		"NEW CENOZOIC (low and middle latitudes) = Backman-Agnini et al. (2012; 2014) -- Low and middle latitudes.  Neogene-Olig = direct astronomical age; Eocene-Paleocene = proportions within C19r-C29r  NEOGENE = mainly Lourens et al. (GTS2004 tables); PALEOGENE = Composite of ODP studies, plus Berggren et al. (1995a, b) -- reviewed and enhanced by Paul Bown, June 2011.  Late CRETACEOUS = mainly Late Cret. working group (London, June2011), which modified Burnett (1999) and Erba et al (1995) as tabulated by ODP Leg 171B Init. Repts. (Table 2, p. 17-18).  Middle and Early CRETACEOUS = compiled by Jim Bergen, based on publications by Tim Bralower et al (1995),  J. Bergen (1994) and Eric de Kaenel. Tethyan Early-Middle Jur zones from Mattioli and Erba (1999);  Late Jur zones from Casellato, 2011. See NannoTax links for individual taxa images, etc."										
	"Biscutum finchii <img align=""middle"" height=""40"" src=""Biscutum_finchii_SEM.jpg"">"	187.01		"Biscutum finchii: <br><br>40% up in A. margaritatus Zone  (Bown and Cooper, 2000).  Not on SEPM chart (at least not in Boreal column).  FAD is 6/10 up in A. capricornus s.z. (P. davoei Z.one)<br><br>Biscutum finchii<br><img align=""middle"" src=""Biscutum_finchii_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Biscutum_finchii_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Biscutaceae/Biscutum/Biscutum%20finchii"">Biscutum finchii</a> ].  <br><br>"											
	"Bussonius prinsii <img align=""middle"" height=""40"" src=""Bussonius_prinsii_SEM.jpg"">"	191.36	dashed	"Bussonius prinsii: <br><br>DASH -- FAD is poorly constrained, and may be as low as base of Pliensbachian  (Bown and Cooper, 2000).  SEPM chart had FAD as just above (0.03 myr) base of acuratum s.z. (middle of algovianum Zone. ANOTHER COMMENT AT THIS CELL:   This genus extends downward to the Amaltheus margaritatus zone (Amaltheus gibbosus s.z.).  Source: G.B. Hamilton, ""A Stratigraphic Index of Calcerous Nannofossils"", edited by A.R. Lord, The British Micropaleontological Society, 1982<br><br>Bussonius prinsii<br><img align=""middle"" src=""Bussonius_prinsii_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Bussonius_prinsii_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Watznaueriales/Watznaueriaceae/Bussonius/Bussonius%20prinsii"">Bussonius prinsii</a> ].  <br><br>"											
	"Orthogonoides hamiltoniae <img align=""middle"" height=""40"" src=""Orthogonoides_hamiltoniae_SEM.jpg"">"	193.99		"Orthogonoides hamiltoniae: <br><br>Coeval with FAD of C. crassus  (Bown and Cooper, 2000).  SEPM chart had FAD is 4/10 up in O. simpsoni s.z. (lower O. oxynotum Zone)<br><br>Orthogonoides hamiltoniae<br><img align=""middle"" src=""Orthogonoides_hamiltoniae_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Orthogonoides_hamiltoniae_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoliths%20inc%20sed%20-%20other/Orthogonoides/Orthogonoides%20hamiltoniae"">Orthogonoides hamiltoniae</a> ].  <br><br>"											
	"Parhabdolithus robustus <img align=""middle"" height=""40"" src=""Parhabdolithus_robustus_optical.jpg"">"	196.06		"Parhabdolithus robustus: <br><br>Middle of C. turneri Zone (Bown and Cooper, 2000).  SEPM chart had<br><br>Parhabdolithus robustus<br><img align=""middle"" src=""Parhabdolithus_robustus_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Stephanolithiales/Parhabdolithaceae/Parhabdolithus/Parhabdolithus%20robustus"">Parhabdolithus robustus</a> ].  <br><br>"											
	"Crepidolithus pliensbachensis <img align=""middle"" height=""40"" src=""Crepidolithus_pliensbachensis_SEM.jpg"">"	197.95		"Crepidolithus pliensbachensis: <br><br>Base of A. semicostatum Zone (Bown and Cooper, 2000).  SEPM chart had FAD at 7/10 up in  charlesi s.z. (lower A. semicostatum Zone)<br><br>Crepidolithus pliensbachensis<br><img align=""middle"" src=""Crepidolithus_pliensbachensis_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Crepidolithus_pliensbachensis_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Crepidolithus/Crepidolithus%20pliensbachensis"">Crepidolithus pliensbachensis</a> ].  <br><br>"											
	"Mitrolithus elegans <img align=""middle"" height=""40"" src=""Mitrolithus_elegans_SEM.jpg"">"	199.56		"Mitrolithus elegans: <br><br>Coeval with P. liasicus  (Bown and Cooper, 2000).  SEPM chart had FAD in middle of A. bucklandi s.z.(upper A. bucklandi Zone)<br><br>Mitrolithus elegans<br><img align=""middle"" src=""Mitrolithus_elegans_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Mitrolithus_elegans_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Stephanolithiales/Parhabdolithaceae/Mitrolithus/Mitrolithus%20elegans"">Mitrolithus elegans</a> ].  <br><br>"											
	"Parhabdolithus marthae <img align=""middle"" height=""40"" src=""Parhabdolithus_marthae_SEM.jpg"">"	198.65		"Parhabdolithus marthae: <br><br>Middle of A. bucklandi zone (Bown and Cooper, 2000).  SEPM chart had FAD in middle of C. rotiforme s.z. (middle A. bucklandi Zone) <br><br>Parhabdolithus marthae<br><img align=""middle"" src=""Parhabdolithus_marthae_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Parhabdolithus_marthae_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Stephanolithiales/Parhabdolithaceae/Parhabdolithus/Parhabdolithus%20marthae"">Parhabdolithus marthae</a> ].  <br><br>"											
	"Tubirhabdus patulus <img align=""middle"" height=""40"" src=""Tubirhabdus_patulus_SEM.jpg"">"	199.76		"Tubirhabdus patulus: <br><br>Middle of S. angulata Zone (Bown and Cooper, 2000).  SEPM chart had FAD at base of S. complanata s.z. (upper S. angulata Zone)<br><br>Tubirhabdus patulus<br><img align=""middle"" src=""Tubirhabdus_patulus_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Tubirhabdus_patulus_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Tubirhabdus/Tubirhabdus%20patulus"">Tubirhabdus patulus</a> ].  <br><br>"											
	"Crucirhabdus primulus <img align=""middle"" height=""40"" src=""Crucirhabdus_primulus_SEM.jpg"">"	201.08	dashed	"Crucirhabdus primulus: <br><br>DASH -- Bown and Cooper (2000) give it a vague placement within NJ1 zone.  Not on SEPM chart in Boreal column, but Tethyan FAD is given as approximately base of C. johnstoni s.z. (middle of P. planorbis Zone).  <br><br>Crucirhabdus primulus<br><img align=""middle"" src=""Crucirhabdus_primulus_SEM.jpg""><br>(image from NannoTax)<br><br><img align=""middle"" src=""Crucirhabdus_primulus_optical.jpg""><br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Stephanolithiales/Parhabdolithaceae/Crucirhabdus/Crucirhabdus%20primulus"">Crucirhabdus primulus</a> ].  <br><br>"											
LAD															
	"Monomarginatus quaternarius <img align=""middle"" height=""40"" src=""Monomarginatus quaternarius_SEM.png"">"	72.18		"Monomarginatus quaternarius: <br><br>Burnett'98 schematically shows as about 40% up in B. pseudobtusa Belemnite Zone (NW Europe).  HOWEVER, Jim Bergen inverts this sequence, with this M.quarternarius LAD BELOW T. caistorensis LAD (hence, at end of Campanian).<br><br>Monomarginatus quaternarius<br><img align=""middle"" src=""Monomarginatus quaternarius_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Monomarginatus_quaternarius.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Monomarginatus/Monomarginatus%20quaternarius"">Monomarginatus quaternarius</a> ].  <br><br>"											
	"Uniplanarius gothicus <img align=""middle"" height=""40"" src=""Uniplanarius gothicus_SEM.png"">"	72.54		"Uniplanarius gothicus: <br><br>DASH -- Burnett'98 schematically shows as about middle of B. lanceolata Belemnite Zone (NW Europe), hence below base-Maastr GSSP; but it is reported at Tercis as just below U. trifidus, hence about 0.5 myr above the GSSP.<br><br>Uniplanarius gothicus<br><img align=""middle"" src=""Uniplanarius gothicus_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Uniplanarius_gothicus.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Polycyclolithaceae/Uniplanarius/Uniplanarius%20gothicus"">Uniplanarius gothicus</a> ].  <br><br>"											
	"Heteromarginatus bugensis <img align=""middle"" height=""40"" src=""Heteromarginatus_bugensis.jpg"">"	73.36		"Heteromarginatus bugensis: <br><br>Burnett'98 schematically shows as about 90% up in B. langei Belemnite zone of NW Europe.  SEPM'98 assigned LAD as top of B. jenseni Z.<br><br>Heteromarginatus bugensis<br><img align=""middle"" src=""Heteromarginatus_bugensis.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Heteromarginatus/Heteromarginatus%20bugensis"">Heteromarginatus bugensis</a> ].  <br><br>"											
	"Reinhardtites anthophorus <img align=""middle"" height=""40"" src=""Reinhardtites anthophorus_SEM.png"">"	74.51		"Reinhardtites anthophorus: <br><br>Burnett'98 puts simultaneous with LAD of E. eximius.  SEPM'98 assigned both LADs as 2/10 up in B. compressus Zone.  HOWEVER, Jim Bergen distinquished a ""var. A"" R. anthrophorus, and assigned this LAD to be ABOVE E. eximius LAD; and a ""var.B"" with LAD much earlier (in mid-Campanian).    SEPM'98 Boreal scale has simultaneous with LAD of E. eximius; similar to Burnett.  Also called ""Rein. elegans"".  <br><br>Reinhardtites anthophorus<br><img align=""middle"" src=""Reinhardtites anthophorus_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Reinhardtites_anthophorus.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Reinhardtites/Reinhardtites%20anthophorus"">Reinhardtites anthophorus</a> ].  <br><br>"											
	"Cylindralithus biarcus <img align=""middle"" height=""40"" src=""Rotelapillus biarcus_SEM.png"">"	80.3		"Cylindralithus biarcus: <br><br>Burnett'98 schematically shows as about 80% up in B. maclearni Zone of N. Amer. <br><br>Cylindralithus biarcus<br><img align=""middle"" src=""Rotelapillus biarcus_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Cylindralithus_biarcus.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Stephanolithiales/Stephanolithiaceae/Rotelapillus/Rotelapillus%20biarcus"">Cylindralithus biarcus</a> ].  <br><br>"											
	"Eprolithus floralis (rare) <img align=""middle"" height=""40"" src=""Eprolithus floralis_SEM.png"">"	82		"Eprolithus floralis (rare): <br><br>Burnett'98 shows schematically as base of S. hippocrepis II Zone of N. Amer.  HOWEVER, both Bralower and Bergen have LAD of Eprolithus floralis in late Coniacian = LCO?<br><br>Eprolithus floralis (rare)<br><img align=""middle"" src=""Eprolithus floralis_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Eprolithus_floralis.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Polycyclolithaceae/Eprolithus/Eprolithus%20floralis"">Eprolithus floralis (rare)</a> ].  <br><br>"											
	"Zeugrhabdotus noeliae <img align=""middle"" height=""40"" src=""Zeugrhabdotus_noeliae_sem.jpg"">"	85.92		"Zeugrhabdotus noeliae: <br><br>A datum that occurs in both Boreal and Tethyan realm.  Burnett'98 schematically shows as about 85% up in Middle Santonian (U/M Santonian boundary at LAD of Marsupites testudinarius Crinoid.)<br><br>Zeugrhabdotus noeliae<br><img align=""middle"" src=""Zeugrhabdotus_noeliae_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Zeugrhabdotus_noeliae.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Zeugrhabdotus/Zeugrhabdotus%20noeliae"">Zeugrhabdotus noeliae</a> ].  <br><br>"											
	"Quadrum gartneri <img align=""middle"" height=""40"" src=""Quadrum gartneri_SEM.png"">"	86.46		"Quadrum gartneri: <br><br>SAME as Tethyan.  Assigned here as 9% up in D. asym. Foram Zone (see discussion for L. cayeuxii).  Schematic diagram in Burnett'98 suggests about 70% up in G. margae ammonite Zone.  Subzone UC11b is very brief.<br><br>Quadrum gartneri<br><img align=""middle"" src=""Quadrum gartneri_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Quadrum_gartneri.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Polycyclolithaceae/Quadrum/Quadrum%20gartneri"">Quadrum gartneri</a> ].  <br><br>"											
	"Rhagodiscus asper <img align=""middle"" height=""40"" src=""Rhagodiscus_asper_sem.jpg"">"	94.27	dotted	"Rhagodiscus asper: <br><br>DOTTED -- Burnett'98 assigns as base of B. clydense Zone.  This provides a tie to Tethyan zonations; although J. Bergen assigned this LAD in lower Turonian (above LAD of M. chiastius).<br><br>Rhagodiscus asper<br><img align=""middle"" src=""Rhagodiscus_asper_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Rhagodiscus_asper.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Rhagodiscaceae/Rhagodiscus/Rhagodiscus%20asper"">Rhagodiscus asper</a> ].  <br><br>"											
	"Cretarabdus striatus <img align=""middle"" height=""40"" src=""Cretarhabdus striatus_SEM.png"">"	94.44		"Cretarabdus striatus: <br><br>Called ""loriei"" by some authors.  Schematic diagram in Burnett'98 suggests about 45% up in M. geslinianum Zone.<br><br>Cretarabdus striatus<br><img align=""middle"" src=""Cretarhabdus striatus_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Cretarhabdus striatus_optical.png""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Cretarhabdaceae/Cretarhabdus/Cretarhabdus%20striatus"">Cretarabdus striatus</a> ].  <br><br>"											
	"Corollithion kennedyi <img align=""middle"" height=""40"" src=""Corollithion_kennedyi_optical.png"">"	94.64		"Corollithion kennedyi: <br><br>Schematic diagram in Burnett'98 suggests about 90% up in C. guerangeri Zone.<br><br>Corollithion kennedyi<br><img align=""middle"" src=""Corollithion_kennedyi_optical.png""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Stephanolithiales/Stephanolithiaceae/Corollithion/Corollithion%20kennedyi"">Corollithion kennedyi</a> ].  <br><br>"											
	"Staurolithites gausorhethium <img align=""middle"" height=""40"" src=""Staurolithites_gausorhethium.jpg"">"	95.02		"Staurolithites gausorhethium: <br><br>Schematic diagram in Burnett'98 suggests about 1/3rd up in C. guerangeri Zone.<br><br>Staurolithites gausorhethium<br><img align=""middle"" src=""Staurolithites_gausorhethium.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Staurolithites/Staurolithites%20gausorhethium"">Staurolithites gausorhethium</a> ].  <br><br>"											
	"Zeugrhabdotus xenotus <img align=""middle"" height=""40"" src=""Zeugrhabdotus_xenotus.jpg"">"	97.73		"Zeugrhabdotus xenotus: <br><br>""Shelf-preferring form, therefore subzone might not be determinable in oceanic sequences"".  Schematic diagram in Burnett'98 suggests about 30% up in M. dixoni Zone.<br><br>Zeugrhabdotus xenotus<br><img align=""middle"" src=""Zeugrhabdotus_xenotus.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Zeugrhabdotus/Zeugrhabdotus%20xenotus"">Zeugrhabdotus xenotus</a> ].  <br><br>"											
	"Gartnerago chiasta <img align=""middle"" height=""40"" src=""Gartnerago_chiasta.jpg"">"	99.94		"Gartnerago chiasta: <br><br>Schematic diagram in Burnett'98 suggests about 70% up in N. carcitanense subzone.  Zone UC1c is very brief.<br><br>Gartnerago chiasta<br><img align=""middle"" src=""Gartnerago_chiasta.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Arkhangelskiales/Kamptneriaceae/Gartnerago/Gartnerago%20chiasta"">Gartnerago chiasta</a> ].  <br><br>"											
	"Watznaureria britannica <img align=""middle"" height=""40"" src=""Watznaueria britannica_SEM.png"">"	100.03		"Watznaureria britannica: <br><br>Schematic diagram in Burnett'98 suggests about 50% up in N. carcitanense subzone.<br><br>Watznaureria britannica<br><img align=""middle"" src=""Watznaueria britannica_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Watznaueria_britannica_optical.png""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Watznaueriales/Watznaueriaceae/Watznaueria/Watznaueria%20britannica"">Watznaureria britannica</a> ].  <br><br>"											
	"Hayesites albiensis <img align=""middle"" height=""40"" src=""Hayesites albiensis_SEM.png"">"	100.69		"Hayesites albiensis: <br><br>Bown shows as 30% up in S. dispar Zone, but found higher [Sudeep Kanungo, UCL thesis, June 2005; and pers. commun., Oct 2005 at EGI], therefore assigned here as 70% up.  Could be higher (40% up in R. appenninica Foram Zone was in TSC-tropical of 2010).  SEPM'98 assigned as Middle of M. perinflatum subzone.<br><br>Hayesites albiensis<br><img align=""middle"" src=""Hayesites albiensis_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Hayesites_albiensis.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoliths%20inc%20sed%20-%20radiate%20multielement/Hayesites/Hayesites%20albiensis"">Hayesites albiensis</a> ].  <br><br>"											
	"Ceratolithina bicornuta <img align=""middle"" height=""40"" src=""Ceratolithina_bicornuta.jpg"">"	107.29		"Ceratolithina bicornuta: <br><br>Near base (5% up) in M. inflatum Zone<br><br>Ceratolithina bicornuta<br><img align=""middle"" src=""Ceratolithina_bicornuta.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoliths%20inc%20sed%20-%20other/Ceratolithina/Ceratolithina%20bicornuta"">Ceratolithina bicornuta</a> ].  <br><br>"											
	"Braloweria boletiformis <img align=""middle"" height=""40"" src=""Braloweria boletiformis_SEM.png"">"	108.31		"Braloweria boletiformis: <br><br>Just below top (95%) of E. loricatus Zone.<br><br>Braloweria boletiformis<br><img align=""middle"" src=""Braloweria boletiformis_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Braloweria_boletiformis.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Braloweria/Braloweria%20boletiformis"">Braloweria boletiformis</a> ].  <br><br>"											
	"Nannoconus truitti (acme) <img align=""middle"" height=""40"" src=""Nannoconus truitti_SEM.png"">"	114.96		"Nannoconus truitti (acme): <br><br>95% up in P. nutfieldiensis Zone.  SEPM'98 assigned LAD as top of P. nutfieldiensis.<br><br>Nannoconus truitti (acme)<br><img align=""middle"" src=""Nannoconus truitti_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Nannoconus truittii_optical.png""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoconaceae/Nannoconus/N.%20truitti%20group/Nannoconus%20truittii"">Nannoconus truitti (acme)</a> ].  <br><br>"											
	"Micrantholithus hoschulzii <img align=""middle"" height=""40"" src=""Micrantholithus hoschulzii_SEM.png"">"	115.12		"Micrantholithus hoschulzii: <br><br>90% up in P. nutfieldiensis Zone<br><br>Micrantholithus hoschulzii<br><img align=""middle"" src=""Micrantholithus hoschulzii_SEM.png""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Micrantholithus_hoschulzii.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Braarudosphaeraceae/Micrantholithus/Micrantholithus%20hoschulzii"">Micrantholithus hoschulzii</a> ].  <br><br>"											
	"Rhagodiscus asper <img align=""middle"" height=""40"" src=""Rhagodiscus_asper_sem.jpg"">"	116.41		"Rhagodiscus asper: <br><br>Middle of P. nutfieldiensis Zone<br><br>Rhagodiscus asper<br><img align=""middle"" src=""Rhagodiscus_asper_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Rhagodiscus_asper.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Rhagodiscaceae/Rhagodiscus/Rhagodiscus%20asper"">Rhagodiscus asper</a> ].  <br><br>"											
	"Nannoconus abundans <img align=""middle"" height=""40"" src=""Nannoconus_abundans_sem.jpg"">"	126.3		"Nannoconus abundans: <br><br>Base of P. fissicostatus Zone (base of Aptian)<br><br>Nannoconus abundans<br><img align=""middle"" src=""Nannoconus_abundans_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Nannoconus_abundans.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Nannoconaceae/Nannoconus/N.%20abundans%20group/Nannoconus%20abundans"">Nannoconus abundans</a> ].  <br><br>"											
	"Conusphaera rothii <img align=""middle"" height=""40"" src=""Conusphaera_rothii.jpg"">"	127.08	dashed	"Conusphaera rothii: <br><br>DASH at base of S. stolleyi Zone<br><br>Conusphaera rothii<br><img align=""middle"" src=""Conusphaera_rothii.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Nannoliths/Eoconusphaeraceae/Conusphaera/Conusphaera%20rothii"">Conusphaera rothii</a> ].  <br><br>"											
	"Diazomatolithus lehmanii (boreal) <img align=""middle"" height=""40"" src=""Diazomatolithus_lehmanii_sem.jpg"">"	129.32		"Diazomatolithus lehmanii (boreal): <br><br>Just above base (5%) of P. denckmanni Zone.<br><br>Diazomatolithus lehmanii (boreal)<br><img align=""middle"" src=""Diazomatolithus_lehmanii_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Diazomatolithus_lehmanii.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Watznaueriales/Watznaueriaceae/Diazomatolithus/Diazomatolithus%20lehmanii"">Diazomatolithus lehmanii (boreal)</a> ].  <br><br>"											
	"Rhagodiscus pseudoangustus <img align=""middle"" height=""40"" src=""Rhagodiscus_pseudoangustus_sem.jpg"">"	130.17		"Rhagodiscus pseudoangustus: <br><br>Secondary marker for base of BC14.  Base of H. fissicostatum Zone.<br><br>Rhagodiscus pseudoangustus<br><img align=""middle"" src=""Rhagodiscus_pseudoangustus_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Rhagodiscus_pseudoangustus.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Rhagodiscaceae/Rhagodiscus/Rhagodiscus%20pseudoangustus"">Rhagodiscus pseudoangustus</a> ].  <br><br>"											
	"Speetonia colligata <img align=""middle"" height=""40"" src=""Speetonia_colligata_sem.jpg"">"	131.57		"Speetonia colligata: <br><br>Base of S. variabilis subzone.<br><br>Speetonia colligata<br><img align=""middle"" src=""Speetonia_colligata_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Speetonia_colligata.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Podorhabdales/Cretarhabdaceae/Speetonia/Speetonia%20colligata"">Speetonia colligata</a> ].  <br><br>"											
	"Zeugrhabdotus noeliae (acme); Micrantholithus (acme) <img align=""middle"" height=""40"" src=""Zeugrhabdotus_noeliae_sem.jpg"">"	132.37		"Zeugrhabdotus noeliae (acme); Micrantholithus (acme): <br><br>Base of S. marginatus subzone<br><br>Zeugrhabdotus noeliae (acme); Micrantholithus (acme)<br><img align=""middle"" src=""Zeugrhabdotus_noeliae_sem.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br><img align=""middle"" src=""Zeugrhabdotus_noeliae.jpg""> (image from NannoTax)<br>(image from NannoTax)<br><br>[For details at Nannotax, click <a href=""http://www.mikrotax.org/Nannotax3/index.php?dir=Mesozoic/Eiffellithales/Chiastozygaceae/Zeugrhabdotus/Zeugrhabdotus%20noeliae"">Zeugrhabdotus noeliae (acme); Micrantholithus (acme)</a> ].  <br><br>"											
